Magazine,Date,Author,Title,Url,Company
business-insider,2019-07-22T19:49:07Z,Darcy Schild,"From the 'Amityville Horror' house to the former Versace mansion, here are 11 homes with criminal connections that have gone up for sale",https://www.businessinsider.com/famous-criminal-homes-that-have-been-up-for-sale-2019-7,Facebook
business-insider,2019-07-23T11:00:00Z,Tanya Dua,"Big brands like Delta, P&G and Under Armour are increasingly hiring Hollywood talent agencies like CAA, Endeavor and UTA for marketing — posing yet another threat to traditional ad agencies",https://www.businessinsider.com/brands-like-pg-and-delta-are-using-hollywood-talent-agencies-2019-7,Facebook
business-insider,2019-07-22T07:06:30Z,Isobel Asher Hamilton,10 things in tech you need to know today - Business Insider,https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-july-22-2019-7,Netflix
business-insider,2019-07-22T17:09:16Z,Ashley Rodriguez,A top Comcast exec on how the TV bundle could be fundamentally changed by new streaming services like Disney Plus and HBO Max (CMCSA),https://www.businessinsider.com/comcast-exec-how-disney-plus-hbo-max-change-tv-bundle-2019-7,Netflix
business-insider,2019-07-22T18:01:04Z,Lauren Johnson,The CEO of a startup that helps marketers pull data out of walled gardens like Amazon explains why he just sold part of his business to Cannes Lions' parent company,https://www.businessinsider.com/jumpshot-sells-35-stake-to-ascential-valued-at-60-million-2019-7,Netflix
business-insider,2019-07-22T13:47:00Z,Taylor Nicole Rogers,"The Chobani billionaire who turned a $3,000 loan into a yogurt empire says CEOs don't actually report to the board — they report to the consumer",https://www.businessinsider.com/chobani-founder-hamdi-ulukaya-ceos-report-to-consumer-2019-7,Netflix
business-insider,2019-07-23T11:00:00Z,Tanya Dua,"Big brands like Delta, P&G and Under Armour are increasingly hiring Hollywood talent agencies like CAA, Endeavor and UTA for marketing — posing yet another threat to traditional ad agencies",https://www.businessinsider.com/brands-like-pg-and-delta-are-using-hollywood-talent-agencies-2019-7,Netflix
business-insider,2019-07-22T11:12:00Z,Mary Hanbury and Reuters,The White House is hosting a meeting with tech executives to discuss the Huawei ban,https://www.businessinsider.com/white-house-meets-with-google-microsoft-to-discuss-huawei-ban-2019-7,Huawei
business-insider,2019-07-23T04:54:27Z,Rosie Perper,Trump meets with top US tech leaders to discuss sales to Huawei as he moves to soften restrictions against the Chinese tech giant,https://www.businessinsider.com/trump-meets-with-google-intel-cisco-to-discuss-huawei-sales-2019-7,Huawei
business-insider,2019-07-23T09:47:34Z,Isobel Asher Hamilton,Huawei just caught a break in the UK thanks to Trump's complete lack of clarity on the US trade ban,https://www.businessinsider.com/uk-wont-decide-huawei-5g-ban-trump-ban-unclear-2019-7,Huawei
business-insider,2019-07-23T06:39:11Z,Isobel Asher Hamilton,10 things in tech you need to know today,https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-july-23-2019-7,Huawei
business-insider,2019-07-22T13:35:00Z,Isobel Asher Hamilton,A new report tying Huawei to North Korea could flare up tensions with the US again,https://www.businessinsider.com/huawei-north-korea-ties-washington-post-2019-7,Huawei
business-insider,2019-07-22T10:11:26Z,Yusuf Khan,Chinese investment into the US has plunged 90% since Trump took office — and poorer states may get hit the hardest,http://markets.businessinsider.com/news/stocks/chinese-investment-into-the-us-has-plunged-90-since-trump-took-office-and-poorer-states-may-get-hit-the-hardest-1028371155,Huawei
business-insider,2019-07-22T18:46:51Z,Lisa Eadicicco,Apple closed its stores early in Hong Kong after violent protests erupted in the city (AAPL),https://www.businessinsider.com/apple-closes-stores-early-hong-kong-violence-2019-7,Huawei
business-insider,2019-07-22T10:11:26Z,Yusuf Khan,Chinese investment into the US has plunged 90% since Trump took office — and poorer states may get hit the hardest,https://www.businessinsider.com/china-investment-us-drying-up-poor-states-michigan-lose-out-2019-7,Huawei
business-insider,2019-07-22T14:18:08Z,Mary Hanbury,Amazon hired one of Trump's allies to lobby on its behalf as it looks to score a $10 billion contract with the Pentagon (AMZN),https://www.businessinsider.com/amazon-hires-trump-ally-jeff-miller-lobby-pentagon-cloud-contract-2019-7,Huawei
business-insider,2019-07-22T15:42:35Z,Joseph Zeballos-Roig,Commerce Secretary Wilbur Ross reportedly can't stop falling asleep in department meetings,https://www.businessinsider.com/wilbur-ross-reportedly-cant-stop-falling-asleep-in-commerce-meetings-2019-7,Huawei
business-insider,2019-07-22T10:26:15Z,Yusuf Khan,10 things you need to know before the opening bell,https://www.businessinsider.com/opening-bell-july-22-2019-7,LG Electronics
business-insider,2019-07-22T10:26:15Z,Yusuf Khan,10 things you need to know before the opening bell,http://markets.businessinsider.com/news/stocks/10-things-you-need-to-know-before-the-opening-bell-1028371189,LG Electronics
business-insider,2019-07-22T16:40:00Z,George Paul,BMW and Tencent will launch a computing center to support autonomous vehicle development (BMWYY),https://www.businessinsider.com/bmw-tencent-partner-on-av-computing-2019-7,Tencent
business-insider,2019-07-22T09:00:00Z,Yusuf Khan,China just launched its own Nasdaq for local tech IPOs and one stock soared more than 500%,https://www.businessinsider.com/china-star-market-exchange-sees-stocks-surge-anji-gains-520-2019-7,Tencent
business-insider,2019-07-22T07:30:06Z,"Jack Derwin, Business Insider Australia",China launches Nasdaq-style tech stock exchange 'Star Market' - Business Insider,https://www.businessinsider.com/what-is-star-market-china-nasdaq-2019-7,Tencent
business-insider,2019-07-22T09:00:00Z,Yusuf Khan,China just launched its own Nasdaq for local tech IPOs and one stock soared more than 500%,http://markets.businessinsider.com/news/stocks/china-just-launched-its-own-nasdaq-for-local-tech-ipos-and-one-stock-soared-more-than-500-1028370958,Tencent
business-insider,2019-07-22T11:12:00Z,Mary Hanbury and Reuters,The White House is hosting a meeting with tech executives to discuss the Huawei ban,https://www.businessinsider.com/white-house-meets-with-google-microsoft-to-discuss-huawei-ban-2019-7,Qualcomm
business-insider,2019-07-22T22:02:07Z,Benjamin Pimentel,"Apple is reportedly in talks to buy Intel’s smartphone-modem chip business for $1 billion (AAPL, INTC)",https://www.businessinsider.com/apple-talks-buy-intel-smartphone-business-2019-7,Qualcomm
business-insider,2019-07-23T06:39:11Z,Isobel Asher Hamilton,10 things in tech you need to know today,https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-july-23-2019-7,Qualcomm
business-insider,2019-07-22T15:00:00Z,Malarie Gokey,The best cheap phones you can buy,https://www.businessinsider.com/best-cheap-phones-unlocked-amazon,Qualcomm
business-insider,2019-07-23T04:54:27Z,Rosie Perper,Trump meets with top US tech leaders to discuss sales to Huawei as he moves to soften restrictions against the Chinese tech giant,https://www.businessinsider.com/trump-meets-with-google-intel-cisco-to-discuss-huawei-sales-2019-7,Qualcomm
business-insider,2019-07-22T19:58:00Z,Meira Gebel,The first jobs of 14 of the biggest tech executives,https://www.businessinsider.com/tech-first-jobs-jeff-bezos-mark-zuckerberg-2019-7,Applied Materials
business-insider,2019-07-22T20:21:01Z,Daniel Strauss,Tech stocks lead US indexes higher on earnings optimism,https://markets.businessinsider.com/news/stocks/stock-market-news-tech-stocks-climb-ahead-of-earnings-2019-7-1028373243,Applied Materials
business-insider,2019-07-22T20:55:00Z,Aja McClanahan,Southwest Airlines flyers can enjoy over a year's worth of free companion plane tickets — here's how to qualify for a pass,https://www.businessinsider.com/how-to-earn-southwest-companion-pass-2018-9,eBay
business-insider,2019-07-23T11:00:00Z,Tanya Dua,"Big brands like Delta, P&G and Under Armour are increasingly hiring Hollywood talent agencies like CAA, Endeavor and UTA for marketing — posing yet another threat to traditional ad agencies",https://www.businessinsider.com/brands-like-pg-and-delta-are-using-hollywood-talent-agencies-2019-7,eBay
business-insider,2019-07-22T17:34:41Z,Jason Guerrasio,Why Sony movie boss Tom Rothman didn't care how Quentin Tarantino and Harvey Weinstein worked together,https://www.businessinsider.com/sony-boss-not-care-how-quentin-tarantino-harvey-weinstein-worked-2019-7,Sony
business-insider,2019-07-22T13:41:11Z,Jason Guerrasio,Sony boss says 'Men in Black: International' flopped at the box office because there 'was not a strong enough idea',https://www.businessinsider.com/sony-boss-on-men-in-black-international-box-office-flop-2019-7,Sony
business-insider,2019-07-23T09:47:34Z,Isobel Asher Hamilton,Huawei just caught a break in the UK thanks to Trump's complete lack of clarity on the US trade ban,https://www.businessinsider.com/uk-wont-decide-huawei-5g-ban-trump-ban-unclear-2019-7,Ericsson
business-insider,2019-07-22T15:00:00Z,Malarie Gokey,The best cheap phones you can buy,https://www.businessinsider.com/best-cheap-phones-unlocked-amazon,Lenovo
business-insider,2019-07-22T14:45:37Z,"Christian Wylonis, The Org","Here are the latest executive power moves that help explain everything that's going on at Waymo, SurveyMonkey, and SoFi",https://www.businessinsider.com/power-moves-of-the-week-waymo-sofi-2019-7,Accenture
cbs-news,2019-07-22T19:28:00Z,CBS News,Trump says he probably won't watch Mueller testimony,https://www.cbsnews.com/news/mueller-testimony-trump-says-he-probably-wont-watch-former-special-counsels-hearing/,Apple
cbs-news,2019-07-22T20:39:20Z,CBS News,DOJ hasn't reviewed Mueller's opening statement,https://www.cbsnews.com/news/mueller-testimony-doj-hasnt-reviewed-former-special-counsels-opening-statement-for-wednesdays-hearings/,Apple
cbs-news,2019-07-22T18:59:09Z,Christopher Brito,Cop investigated for Facebook threat to Ocasio-Cortez,https://www.cbsnews.com/news/charlie-rispoli-lousiana-gretna-city-police-department-officer-alexandria-ocasio-cortez/,Facebook
cbs-news,2019-07-22T17:53:31Z,Caitlin O'Kane,Father of six dies after wave hits him,https://www.cbsnews.com/news/father-of-six-dies-after-wave-hits-him-on-north-carolina-beach/,Facebook
cbs-news,2019-07-22T23:52:12Z,Danielle Garrand,Tom Brady faces backlash for cliff diving with daughter,https://www.cbsnews.com/news/tom-brady-cliff-patriots-quarterback-faces-backlash-for-cliff-diving-with-his-young-daughter-in-viral-video/,Facebook
cbs-news,2019-07-22T15:10:47Z,Christopher Brito,"GOP group shares meme calling 4 Dems the ""Jihad Squad""",https://www.cbsnews.com/news/jihad-squad-illinois-republican-party-meme-poster-alexandria-ocasio-cortez-rashida-tlaib-ilhan-omar-ayanna-pressley/,Facebook
cbs-news,2019-07-22T06:36:43Z,CBS/AP,Puerto Rico braces for perhaps one of its biggest protests ever,https://www.cbsnews.com/news/puerto-rico-braces-for-what-could-be-one-of-its-biggest-protests-ever-today-2019-07-22/,Facebook
cbs-news,2019-07-22T20:41:50Z,Jason Silverstein,Florida House candidate lied about treating Pulse shooting victims,https://www.cbsnews.com/news/elizabeth-mccarthy-florida-democratic-candidate-lied-about-treating-pulse-shooting-victims-in-orlando/,Facebook
cbs-news,2019-07-22T00:03:26Z,Vanna Quiroz,Prince George turning 6 as UK palace releases new photos,https://www.cbsnews.com/news/royal-family-releases-new-photos-of-prince-george-before-6th-birthday-2019-07-21/,Netflix
cbs-news,2019-07-22T17:23:39Z,Emily Tillett,"Mueller Testimony: Date, time and online live stream information",https://www.cbsnews.com/news/mueller-testimony-date-time-and-online-live-stream-information-as-special-counsel-testifies-wednesday/,Netflix
cbs-news,2019-07-22T13:31:54Z,CBS News,Justice John Paul Stevens lies in repose in Washington -- live stream,https://www.cbsnews.com/news/john-paul-stevens-former-supreme-court-justice-lying-in-repose-in-washington-live-stream-today-2019-07-22/,Netflix
cbs-news,2019-07-22T17:36:40Z,Caitlin O'Kane,Trailer for Mr. Rogers movie released,https://www.cbsnews.com/news/tom-hanks-mr-rogers-movie-trailer-beautiful-day-in-the-neighborhood/,Sony
cbs-news,2019-07-22T22:21:48Z,Caitlin O'Kane,"""A Beautiful Day in the Neighborhood"" trailer released: Tom Hanks puts on Mr. Rogers' cardigan for forthcoming film",https://www.cbsnews.com/news/a-beautiful-day-in-the-neighborhood-trailer-released-tom-hanks-puts-on-mr-rogers-cardigan-for-forthcoming-film/,Sony
cnn,2019-07-23T09:31:27Z,"Julia Horowitz, CNN Business",Earnings bonanza; Intel and Apple; New UK prime minister,https://www.cnn.com/2019/07/23/investing/premarket-stocks-trading/index.html,Apple
cnn,2019-07-23T01:03:25Z,"Ahiza Garcia, CNN Business",Intel stock up amid rumors it's selling part of its chip business to Apple,https://www.cnn.com/2019/07/22/tech/intel-apple-smartphone-chip-business/index.html,Apple
cnn,2019-07-22T13:10:52Z,"Susan Scutti, CNN",Lights -- and AC -- are still off for thousands in NYC and Detroit,https://www.cnn.com/2019/07/22/us/power-outages-continue-in-nyc-and-michigan/index.html,Apple
cnn,2019-07-22T19:39:32Z,Jacob Krol,The perfect smart doorbell for anyone who wants a minimal and movable installation,https://www.cnn.com/2019/07/22/cnn-underscored/ring-door-view-cam-review/index.html,Apple
cnn,2019-07-23T08:07:52Z,"Jeremy Herb, CNN",Robert Mueller hearings: 10 things to watch for Wednesday,https://www.cnn.com/2019/07/23/politics/mueller-testimony-congress-things-to-watch/index.html,Apple
cnn,2019-07-22T09:55:28Z,Jancee Dunn,The world's best waterfront restaurants promise more than a view,https://www.cnn.com/travel/article/best-waterfront-restaurants-world/index.html,Apple
cnn,2019-07-22T19:48:47Z,Jacob Krol,Get a new Echo or Kindle? Now's your chance to score accessories for cheap,https://www.cnn.com/2019/07/22/cnn-underscored/amazon-devices-accessories/index.html,Amazon.com
cnn,2019-07-22T19:39:32Z,Jacob Krol,The perfect smart doorbell for anyone who wants a minimal and movable installation,https://www.cnn.com/2019/07/22/cnn-underscored/ring-door-view-cam-review/index.html,Amazon.com
cnn,2019-07-23T01:02:28Z,,President Trump the wedding crasher - CNN,https://www.cnn.com/videos/politics/2019/07/23/trump-crashes-wedding-bedminster-new-jersey-jeanne-moos-ebof-vpx.cnn,Google
cnn,2019-07-22T19:02:11Z,Noelle Ike,"This portable air conditioner cools, humidifies and cleans the air around you",https://www.cnn.com/2019/07/22/cnn-underscored/portable-air-conditioner-humidifer-purifier/index.html,Google
cnn,2019-07-22T19:39:32Z,Jacob Krol,The perfect smart doorbell for anyone who wants a minimal and movable installation,https://www.cnn.com/2019/07/22/cnn-underscored/ring-door-view-cam-review/index.html,Google
cnn,2019-07-22T20:35:37Z,Clare Duffy Business,Google privacy lawsuit: Tech giant to pay $13 million over Street View data collection,https://www.cnn.com/2019/07/22/tech/google-street-view-privacy-lawsuit-settlement/index.html,Google
cnn,2019-07-23T01:46:47Z,"Amanda Jackson, CNN","Chris Kraft, NASA's first flight director, dies at 95",https://www.cnn.com/2019/07/22/us/christopher-kraft-nasa-first-flight-director-obit-trnd/index.html,IBM
cnn,2019-07-23T09:31:27Z,"Julia Horowitz, CNN Business",Earnings bonanza; Intel and Apple; New UK prime minister,https://www.cnn.com/2019/07/23/investing/premarket-stocks-trading/index.html,Intel
cnn,2019-07-23T01:03:25Z,"Ahiza Garcia, CNN Business",Intel stock up amid rumors it's selling part of its chip business to Apple,https://www.cnn.com/2019/07/22/tech/intel-apple-smartphone-chip-business/index.html,Intel
cnn,2019-07-22T23:53:16Z,Sam Fossum,Jury deliberations to begin Tuesday for Flynn's ex-lobbying partner,https://www.cnn.com/2019/07/22/politics/bijan-kian-jury-deliberations/index.html,Intel
cnn,2019-07-22T16:13:35Z,,Eagle snatches GoPro and takes it for a ride,https://www.cnn.com/videos/travel/2019/07/22/eagles-gopro-selfie-newssource-travel.cnn,Facebook
cnn,2019-07-22T12:22:52Z,,Avlon: Racist attacks reflection of Trump's longtime impulse,https://www.cnn.com/videos/politics/2019/07/22/president-trump-racist-attacks-john-avlon-reality-check-sot-newday-vpx.cnn,Facebook
cnn,2019-07-22T22:39:54Z,,Former candidate lied about treating Pulse shooting victims,https://www.cnn.com/videos/politics/2019/07/22/elizabeth-mccarthy-lied-about-treating-pulse-nightclub-shooting-victims-orig-tc.cnn,Facebook
cnn,2019-07-22T13:45:48Z,,Emails show drug execs indifferent to opioid epidemic,https://www.cnn.com/videos/health/2019/07/22/court-docs-drug-executive-driven-by-profit-indifference-to-opioid-epidemic-casarez-newday-vpx.cnn,Facebook
cnn,2019-07-22T00:36:57Z,,See great white shark leap out of water in front of boat,https://www.cnn.com/videos/us/2019/07/22/great-white-shark-jumps-boat-cape-cod-nr-vpx.cnn,Facebook
cnn,2019-07-22T19:46:24Z,,Trump: I could win Afghan war in a week,https://www.cnn.com/videos/politics/2019/07/22/trump-working-on-afghanistan-exit-starr-sot-nr-vpx.cnn,Facebook
cnn,2019-07-22T17:20:14Z,,See Tom Hanks as Mister Rogers in new trailer,https://www.cnn.com/videos/business/2019/07/22/tom-hanks-mister-rogers-trailer-orig.cnn-business,Facebook
cnn,2019-07-22T21:26:15Z,,Trump: US is 'ready for the absolute worst' with Iran,https://www.cnn.com/videos/politics/2019/07/22/trump-us-ready-for-worst-with-iran-starr-pkg-lead-vpx.cnn,Facebook
cnn,2019-07-22T22:44:33Z,,GOP lawmaker: Racist chant was a dagger through my heart,https://www.cnn.com/videos/politics/2019/07/22/mark-walker-sot-send-her-back-chant-tsr-vpx.cnn,Facebook
cnn,2019-07-22T23:53:20Z,,American woman begs for Trump's help amid Syrian rubble,https://www.cnn.com/videos/world/2019/07/22/american-woman-plea-trump-idlib-syria-md-ya-orig.cnn,Facebook
cnn,2019-07-23T08:42:07Z,,A CNN reporter spent hours watching Mueller testify. Here's what she found,https://www.cnn.com/videos/politics/2019/07/23/robert-mueller-past-testimonies-congressional-hearing-kaye-pkg-ac360-vpx.cnn,Facebook
cnn,2019-07-22T16:31:38Z,,Watch Brady cliff jump with his daughter,https://www.cnn.com/videos/us/2019/07/22/tom-brady-cliff-jump-daughter-orig-cl.cnn,Facebook
cnn,2019-07-22T15:10:39Z,,Puerto Rico protester on governor: We cannot forgive him,https://www.cnn.com/videos/us/2019/07/22/san-juan-puerto-rico-protester-intv-santiago-sot-nr-vpx.cnn,Facebook
cnn,2019-07-22T03:04:41Z,,What to look out for during Robert Mueller's testimony,https://www.cnn.com/videos/politics/2019/07/22/mueller-to-testify-cross-exam-honig-nr-vpx.cnn,Facebook
cnn,2019-07-22T07:03:06Z,"Analysis by James Griffiths, CNN",Analysis: Hong Kong is teetering on the edge as protests take a darker turn,https://www.cnn.com/2019/07/22/asia/hong-kong-protests-violence-intl-hnk/index.html,Facebook
cnn,2019-07-23T01:02:28Z,,President Trump the wedding crasher - CNN,https://www.cnn.com/videos/politics/2019/07/23/trump-crashes-wedding-bedminster-new-jersey-jeanne-moos-ebof-vpx.cnn,Facebook
cnn,2019-07-22T11:16:16Z,,CNN Business Before the Bell - CNN,https://www.cnn.com/videos/media/2019/07/22/mfb-07222019-1.cnn,Facebook
cnn,2019-07-22T13:20:31Z,,Gang attacks riders on Hong Kong subway,https://www.cnn.com/videos/world/2019/07/22/china-hong-kong-protests-mob-attack-metro-ge-lon-orig.cnn,Facebook
cnn,2019-07-22T01:58:06Z,,Taiwan and Japan flags missing from Maverick's jacket in new 'Top Gun' trailer,https://www.cnn.com/videos/world/2019/07/22/top-gun-new-jacket-japan-taiwan-flags-vpx.cnn,Facebook
cnn,2019-07-22T13:01:33Z,"Doug Criss, CNN",Tennessee police department says it was joking about people creating 'meth gators' by flushing drugs down toilet,https://www.cnn.com/2019/07/22/us/meth-gators-flushing-drugs-joke-trnd/index.html,Facebook
cnn,2019-07-23T03:48:14Z,"Marlena Baldacci and Paul LeBlanc, CNN",2 Louisiana police officers fired over Facebook post suggesting Alexandria Ocasio-Cortez should be shot,https://www.cnn.com/2019/07/22/politics/alexandria-ocasio-cortez-greta-police-officers-fired/index.html,Facebook
cnn,2019-07-22T13:16:07Z,"Devan Cole, CNN",Illinois GOP group shares meme depicting minority Dem congresswomen as 'the jihad squad',https://www.cnn.com/2019/07/22/politics/illinois-gop-squad-meme/index.html,Facebook
cnn,2019-07-22T15:26:32Z,,Fox's fixation with Ocasio-Cortez and Omar,https://www.cnn.com/videos/business/2019/07/21/foxs-fixation-with-ocasio-cortez-and-omar.cnn,Facebook
cnn,2019-07-22T22:04:33Z,,Kevin Hassett: US debt is about the safest asset on earth,https://www.cnn.com/videos/business/2019/03/01/kevin-hassett-debt-ceiling.cnn-business,Facebook
cnn,2019-07-22T23:42:26Z,,Burnett: See Trump evolve on Mueller's hearing in two seconds,https://www.cnn.com/videos/politics/2019/07/22/erin-burnett-mueller-testimony-monologue-ebof-vpx.cnn,Facebook
cnn,2019-07-22T13:18:10Z,,Woman mentioned in Puerto Rico governor's texts speaks out,https://www.cnn.com/videos/us/2019/07/22/melissa-mark-viverito-puerto-rico-governor-newday-bts-vpx.cnn,Facebook
cnn,2019-07-22T22:03:47Z,,Zakaria: America's defense budget is out of control,https://www.cnn.com/videos/politics/2019/07/21/fareeds-take-trump-department-of-defense-budget-gps-vpx.cnn,Facebook
cnn,2019-07-23T04:03:51Z,,What rights do undocumented immigrants have when ICE is at the door?,https://www.cnn.com/videos/tv/2019/07/14/ice-raids-undocumented-immigrant-rights-cnn-orig.cnn,Facebook
cnn,2019-07-22T18:18:03Z,AJ Willingham,The heat wave is causing sunflowers to bloom early,https://www.cnn.com/travel/article/sunflower-bloom-heat-wave-trnd/index.html,Facebook
cnn,2019-07-22T15:48:50Z,"Doug Criss, CNN",Tom Brady is being daddy-shamed after diving off a cliff with his 6-year-old daughter,https://www.cnn.com/2019/07/22/americas/tom-brady-cliff-dive-criticism-trnd/index.html,Facebook
cnn,2019-07-23T02:55:30Z,"Theresa Waldrop and Catherine E. Shoichet, CNN",ICE officers came for a Tennessee man. His neighbors stepped in to stop them,https://www.cnn.com/2019/07/22/us/nashville-neighbors-help-prevent-ice-arrest/index.html,Facebook
cnn,2019-07-23T04:09:32Z,"Ray Sanchez, CNN",Why the protests in Puerto Rico have been a long time coming,https://www.cnn.com/2019/07/23/us/puerto-rico-rossello-protests-why-its-different/index.html,Facebook
cnn,2019-07-22T22:51:47Z,"Van Jones, Host",It is hard not to cry when you watch this video,https://www.cnn.com/2019/07/22/opinions/first-step-act-jones/index.html,Facebook
cnn,2019-07-23T09:17:28Z,"Helen Regan, CNN",Fears of thugs-for-hire in Hong Kong after mob attack,https://www.cnn.com/2019/07/23/asia/hong-kong-triad-arrests-intl-hnk/index.html,Facebook
cnn,2019-07-22T21:01:04Z,,500-year-old shipwreck discovered using robotic cameras - CNN Video,https://www.cnn.com/videos/business/2019/07/22/500-year-old-shipwreck-robotic-cameras-kc-orig.cnn,Facebook
cnn,2019-07-22T19:39:32Z,Jacob Krol,The perfect smart doorbell for anyone who wants a minimal and movable installation,https://www.cnn.com/2019/07/22/cnn-underscored/ring-door-view-cam-review/index.html,Samsung
cnn,2019-07-22T15:47:00Z,"Jeremy Diamond and Kevin Liptak, CNN","Trump, Pakistani PM to talk Taliban, Afghan peace talks at White House",https://www.cnn.com/2019/07/22/politics/donald-trump-imran-khan-pakistan-prime-minister-white-house/index.html,Huawei
cnn,2019-07-23T10:50:34Z,Sherisse Pham Business,Huawei North Korea ties revealed in Washington Post report,https://www.cnn.com/2019/07/23/tech/washington-post-huawei-north-korea/index.html,Huawei
cnn,2019-07-22T05:35:08Z,"Shelby Rose and Jessie Yeung, CNN",Tencent-backed 'Top Gun' cuts Taiwan flag from Tom Cruise's jacket,https://www.cnn.com/2019/07/22/media/top-gun-flags-intl-hnk/index.html,Tencent
cnn,2019-07-22T14:15:34Z,"Marianne Garvey, CNN",Tom Hanks is absolutely perfect as Mister Rogers in new movie trailer,https://www.cnn.com/2019/07/22/entertainment/tom-hanks-mister-rogers-trailer/index.html,Sony
cnn,2019-07-22T21:17:48Z,"AJ Willingham, CNN","Valkyrie is now the first LGBTQ Marvel movie superhero, but she's been bi forever",https://www.cnn.com/2019/07/22/entertainment/valkyrie-bisexual-tessa-thompson-bi-lgbt-marvel-trnd/index.html,Canon
msnbc,2019-07-22T14:46:33Z,MSNBC.com,Trump: Mueller shouldn’t be given ‘another bite of the apple’,https://www.msnbc.com/stephanie-ruhle/watch/trump-mueller-shouldn-t-be-given-another-bite-of-the-apple-64289861884,Apple
mashable,2019-07-22T09:37:20Z,Tommy Lau,"Dell Inspiron, Beats headphones, Sony speakers, Apple Watch, and more deals for July 22",https://mashable.com/shopping/best-deals-july-22-2019-dell-inspiron/,Apple
mashable,2019-07-23T09:23:44Z,Chi Kwen Ngai,"Ecovacs Deebot 711, LG 86-inch Smart HDTV, Bose speakers, and more deals for July 23",https://mashable.com/shopping/best-deals-july-23-2019-lg-hdtv-ecovacs-deebot-bose/,Apple
mashable,2019-07-22T16:22:06Z,Nah'Ja Washington,"Charge your iPhone and Apple Watch at the same time with this device, now on sale",https://mashable.com/shopping/july-22-batterypro-charger/,Apple
mashable,2019-07-22T14:41:18Z,Raymond Wong,"Apple's 2019 MacBook Air is cheaper than before, but no game changer",https://mashable.com/review/apple-macbook-air-2019/,Apple
mashable,2019-07-23T03:25:16Z,Caitlin Welsh,Facebook battles fake Libra sellers before launching its controversial cryptocoin,https://mashable.com/article/facebook-fake-libra-scams/,Apple
mashable,2019-07-22T09:30:17Z,Sukhbir Cheema,My worst nightmare is finally here. Boba Beer is now officially a thing.,https://sea.mashable.com/entertainment/5156/my-worst-nightmare-is-finally-here-boba-beer-is-now-officially-a-thing,Apple
mashable,2019-07-22T09:37:20Z,Tommy Lau,"Dell Inspiron, Beats headphones, Sony speakers, Apple Watch, and more deals for July 22",https://mashable.com/shopping/best-deals-july-22-2019-dell-inspiron/,Google
mashable,2019-07-22T14:14:58Z,Shannon Connellan,Lost French submarine finally found after 50 years missing,https://mashable.com/article/lost-french-submarine-found/,Google
mashable,2019-07-23T09:00:00Z,Nah'Ja Washington,"Enter to win a Samsung smart TV, plus save on TV accessories",https://mashable.com/shopping/july-23-free-samsung-tv-accessories-sale/,Google
mashable,2019-07-22T04:53:00Z,,The upcoming Pixel 4 and 4 XL might support gesture controls - Mashable SE Asia,https://sea.mashable.com/tech/5136/the-upcoming-pixel-4-and-4-xl-might-support-gesture-controls,Google
mashable,2019-07-22T16:09:50Z,Alex Perry,Microsoft dumps $1 billion into 'artificial general intelligence' project,https://mashable.com/article/microsoft-openai/,Microsoft
mashable,2019-07-22T15:02:10Z,Leah Stodart,This Dell Inspiron 24 3000 Touch monitor is on sale for $750,https://mashable.com/shopping/deal-july-22-dell-inspiron-monitor/,Microsoft
mashable,2019-07-22T16:29:27Z,Sage Anderson,The logo for Marvel's new 'Loki' series gets slammed and meme'd by fans,https://mashable.com/article/marvel-fan-reactions-loki-logo/,Microsoft
mashable,2019-07-23T06:03:08Z,Morgan Sung,The AI Renaissance portrait generator isn't great at painting people of color,https://mashable.com/article/ai-portrait-generator-pocs/,IBM
mashable,2019-07-23T09:23:44Z,Chi Kwen Ngai,"Ecovacs Deebot 711, LG 86-inch Smart HDTV, Bose speakers, and more deals for July 23",https://mashable.com/shopping/best-deals-july-23-2019-lg-hdtv-ecovacs-deebot-bose/,Dell
mashable,2019-07-22T15:02:10Z,Leah Stodart,This Dell Inspiron 24 3000 Touch monitor is on sale for $750,https://mashable.com/shopping/deal-july-22-dell-inspiron-monitor/,Dell
mashable,2019-07-22T09:37:20Z,Tommy Lau,"Dell Inspiron, Beats headphones, Sony speakers, Apple Watch, and more deals for July 22",https://mashable.com/shopping/best-deals-july-22-2019-dell-inspiron/,Dell
mashable,2019-07-22T14:41:18Z,Raymond Wong,"Apple's 2019 MacBook Air is cheaper than before, but no game changer",https://mashable.com/review/apple-macbook-air-2019/,Dell
mashable,2019-07-22T15:02:10Z,Leah Stodart,This Dell Inspiron 24 3000 Touch monitor is on sale for $750,https://mashable.com/shopping/deal-july-22-dell-inspiron-monitor/,Intel
mashable,2019-07-23T09:23:44Z,Chi Kwen Ngai,"Ecovacs Deebot 711, LG 86-inch Smart HDTV, Bose speakers, and more deals for July 23",https://mashable.com/shopping/best-deals-july-23-2019-lg-hdtv-ecovacs-deebot-bose/,Intel
mashable,2019-07-22T14:41:18Z,Raymond Wong,"Apple's 2019 MacBook Air is cheaper than before, but no game changer",https://mashable.com/review/apple-macbook-air-2019/,Intel
